40,after a lengthy recount thompson lost the general election to mark grisanti,"('nn', 'r ii - k ow n t', [1, 0])", 3 r ii - 1 k ow n t ,3,recount,Lexical
41,but the near stalemate in minnesota led to a recount that was settled only on june thirtieth two thousand nine,"('nn', 'r ii - k ow n t', [1, 0])", 3 r ii - 1 k ow n t ,9,recount,Lexical
42,since the results showed that he was only six hundred votes behind he requested a recount,"('nn', 'r ii - k ow n t', [1, 0])", 3 r ii - 1 k ow n t ,15,recount,Lexical
44,in a recount baker was declared the winner by two hundred and sixty six votes but smith appealed to the cherokee supreme court,"('nn', 'r ii - k ow n t', [1, 0])", 3 r ii - 1 k ow n t ,2,recount,Lexical
45,ian braid was elected as his replacement at a recount on the fourteenth of july nineteen seventy five,"('nn', 'r ii - k ow n t', [1, 0])", 3 r ii - 1 k ow n t ,9,recount,Lexical
46,republican candidate albert howard also requested a recount in the republican primary,"('nn', 'r ii - k ow n t', [1, 0])", 3 r ii - 1 k ow n t ,7,recount,Lexical
47,however a recount was held and stevenson gained five more votes for a total of six hundred and one,"('nn', 'r ii - k ow n t', [1, 0])", 3 r ii - 1 k ow n t ,2,recount,Lexical
48,nevada's partial recount was completed december eighth finding no significant discrepancies,"('nn', 'r ii - k ow n t', [1, 0])", 3 r ii - 1 k ow n t ,2,recount,Lexical
49,as urban universities increase in size and complexity they hire a large staff of city residents,"('vb', 'i n - k r ii s', [0, 1])", 1 i n - 0 k r ii s ,3,increase,Morphosyntactic
50,refining copper into brass would reduce imports of brass and increase income from exports,"('vb', 'i n - k r ii s', [0, 1])", 1 i n - 0 k r ii s ,10,increase,Morphosyntactic
51,levels above or below this natural homeostasis of vitamin d increase mortality,"('vb', 'i n - k r ii s', [0, 1])", 1 i n - 0 k r ii s ,10,increase,Morphosyntactic
52,increase employment share of muslims particularly where there is great deal of public dealing,"('vb', 'i n - k r ii s', [0, 1])",1 i n - 0 k r ii s ,0,increase,Morphosyntactic
53,in addition nodes can be easily removed and added to reduce production downtime increase network flexibility and decrease troubleshooting time,"('vb', 'i n - k r ii s', [0, 1])", 1 i n - 0 k r ii s ,13,increase,Morphosyntactic
54,natural selection based on behaviors that increase hunting success and energetic efficiency would bear a positive influence on reproductive success,"('vb', 'i n - k r ii s', [0, 1])", 1 i n - 0 k r ii s ,6,increase,Morphosyntactic
55,this amount was a two hundred thirty three million two hundred ninety thousand dollars increase four point six percent over the enacted state appropriation for twenty ten to twenty eleven,"('nn', 'i n - k r ii s', [1, 0])", 0 i n - 1 k r ii s ,14,increase,Morphosyntactic
57,it has select insert update delete merge statements to operate on json data,"('vb', 'i n - s @@r t', [0, 1])", 1 i n - 0 s @@r t ,3,insert,Morphosyntactic
58,those who insert objects as aids to masturbation risk them becoming stuck for example as rectal foreign bodies,"('vb', 'i n - s @@r t', [0, 1])", 1 i n - 0 s @@r t ,2,insert,Morphosyntactic
61,drops function for insert slash picture slash from scanner or camera,"('vb', 'i n - s @@r t', [0, 1])", 1 i n - 0 s @@r t ,3,insert,Morphosyntactic
62,who hasn't heard as a defense of bigotry some of my best friends are insert oppressed minority name here,"('vb', 'i n - s @@r t', [0, 1])", 1 i n - 0 s @@r t ,14,insert,Morphosyntactic
63,most triggers are only activated by either insert or update statements,"('vb', 'i n - s @@r t', [0, 1])", 1 i n - 0 s @@r t ,7,insert,Morphosyntactic
64,these lead weights were decorated with enameling insert coins or cut up ornamental metalwork,"('vb', 'i n - s @@r t', [0, 1])", 1 i n - 0 s @@r t ,7,insert,Morphosyntactic
65,all drivers wear helmets and their cars contain either duct taped windows or a wire mesh insert,"('nn', 'i n - s @@r t', [1, 0])", 0 i n - 1 s @@r t ,16,insert,Morphosyntactic
66,using a different amortization argument pettie then proved that insert meld and decrease key all run in amortized time which is,"('vb', 'i n - s @@r t', [0, 1])", 1 i n - 0 s @@r t ,9,insert,Morphosyntactic
67,the nineteen thirty four wilfred's annual similarly featured a pantomime cut out insert,"('nn', 'i n - s @@r t', [1, 0])", 0 i n - 1 s @@r t ,12,insert,Morphosyntactic
68,plastic spiral binding is a three step process punch insert crimp,"('vb', 'i n - s @@r t', [0, 1])", 1 i n - 0 s @@r t ,9,insert,Morphosyntactic
69,the ductus seminalis insert from above a bit before the forward edge of the antrum,"('vb', 'i n - s @@r t', [0, 1])", 1 i n - 0 s @@r t ,3,insert,Morphosyntactic
71,whichever way the branches of the bit incline the horse's mouth always goes to the contrary,"('vb', 'i n - k l ai n', [0, 1])", 1 i n - 0 k l ai n ,7,incline,Lexical
72,these inversions can include vertical loops incline loops dive loops and corkscrews,"('nn', 'i n - k l ai n', [1, 0])", 0 i n - 1 k l ai n ,6,incline,Lexical
73,children naturally incline to activity to conversation creation and inquiry,"('vb', 'i n - k l ai n', [0, 1])", 1 i n - 0 k l ai n ,2,incline,Lexical
74,middlesbrough three chelsea zero premier league the eleventh of february two thousand six report a huge upset that turned heads all over england,"('jj', 'uh p - s e t', [3, 1])", 1 uh p - 3 s e t ,16,upset,Morphosyntactic
75,it was the biggest surprise upset of the season with lmob winning the sevens and grand slam,"('jj', 'uh p - s e t', [3, 1])", 1 uh p - 3 s e t ,5,upset,Morphosyntactic
76,teddy bridgewater paces louisville to stunning upset of florida,"('jj', 'uh p - s e t', [3, 1])", 1 uh p - 3 s e t ,6,upset,Morphosyntactic
77,after being beaten up by chav girls he finds cassie waiting at his house upset he had stood her up,"('jj', 'uh p - s e t', [3, 1])", 1 uh p - 3 s e t ,14,upset,Morphosyntactic
79,in a surprising upset the knesset elected katsav by sixty three to fifty seven,"('jj', 'uh p - s e t', [3, 1])", 1 uh p - 3 s e t ,3,upset,Morphosyntactic
80,the michigan stadium crowd sensing a major upset began screaming and chanting,"('jj', 'uh p - s e t', [3, 1])", 1 uh p - 3 s e t ,7,upset,Morphosyntactic
82,the team was finally defeated in nineteen oh nine via an upset by the dayton oakwoods in their final game of nineteen oh nine,"('jj', 'uh p - s e t', [3, 1])", 1 uh p - 3 s e t ,11,upset,Morphosyntactic
83,the play proved vital in tennessee's upset of south carolina,"('jj', 'uh p - s e t', [3, 1])", 1 uh p - 3 s e t ,6,upset,Morphosyntactic
84,wishart returned to music in two thousand seven accepting an invite from don falcone of spirits burning,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,10,invite,Morphosyntactic
86,no invite had been extended to either them or liverpool who had finished bottom of the first division,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,1,invite,Morphosyntactic
87,despite the success the rams didn't get a bowl invite that season,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,9,invite,Morphosyntactic
88,coulombe was also an invite to the training camp for canada's entry in the two thousand five world junior ice hockey championships,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,4,invite,Morphosyntactic
90,chambers did not impress the eagles personnel enough to receive an invite to the eagles mini camp,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,11,invite,Morphosyntactic
91,this victory earned scherr an invite to the twenty thirteen arnold strongman classic,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,5,invite,Morphosyntactic
92,on may ninth two thousand seven lansdale catholic administrators announced that they have accepted an invite to the philadelphia catholic league,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,15,invite,Morphosyntactic
93,this victory earned him his pro strongman card as well as an invite to the twenty eleven arnold strongman classic,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,12,invite,Morphosyntactic
95,signed free agent if andy laroche to a minor league deal with an invite to big league camp,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,13,invite,Morphosyntactic
98,the events are invite only and are designed to introduce alternative protein sources as well as celebrate native eating traditions,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,3,invite,Morphosyntactic
99,we had industry friends acquaintances and the odd free loader that we handed out an invite to on the road,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,15,invite,Morphosyntactic
100,due to limited availability the phone could initially only be purchased through an invite system,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,13,invite,Morphosyntactic
101,on november twenty sixth twenty eleven the louisiana tech bulldogs accepted an invite to represent the wac,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,12,invite,Morphosyntactic
102,the grubs receive the invite and trace it back to earth,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,4,invite,Morphosyntactic
103,all of the revealed cards are put in a discard pile,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,9,discard,Morphosyntactic
104,he can draw the top card from the discard pile or the top card from the top of the deck,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,8,discard,Morphosyntactic
105,the discard discarding any one card other than a joker face up on the discard pile,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,1,discard,Morphosyntactic
106,other features identified include a discard area and a deep feature of unknown function,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,5,discard,Morphosyntactic
107,if the draw deck becomes depleted during play shuffle the discard pile and begin again,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,10,discard,Morphosyntactic
108,the name comes from the discard pile which is also the origin of the name for the skat card game,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,5,discard,Morphosyntactic
109,the end of a turn occurs when a player discards one card onto the discard pile,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,14,discard,Morphosyntactic
110,however since players can draw from the common discard piles they are free to make use of opposing discards,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,8,discard,Morphosyntactic
111,the abundance of artifacts suggests the location a home or possibly a discard zone,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,12,discard,Morphosyntactic
112,different from the discard pile in that it isn't reshuffled into the deck when the deck becomes depleted,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,3,discard,Morphosyntactic
113,the player reveals his three pieces face up and places the stolen discard on top of the middle tile,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,12,discard,Morphosyntactic
114,players can make a meld by calling for another player's discard,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,10,discard,Morphosyntactic
115,towards the bottom are the deck the two dealt piles and the discard pile,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,12,discard,Morphosyntactic
116,the discard rate for each area is around ten percent,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,1,discard,Morphosyntactic
117,threes can't be discarded except as your final discard when going out the same is true of wild cards,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,8,discard,Morphosyntactic
118,the player must have a discard and may not discard a playable card,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,5,discard,Morphosyntactic
119,from discard to divination demarcating the sacred through the collection and curation of discarded objects,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,1,discard,Morphosyntactic
120,they must be concealed hands though may be won on a discard or from the wall,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,11,discard,Morphosyntactic
121,the discard service is usually not enabled by default,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,1,discard,Morphosyntactic
122,in order to do this players must be able to meld the top discard,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,13,discard,Morphosyntactic
123,after a player refuses to have a new discard phase the playing rounds begin,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,8,discard,Morphosyntactic
124,singaporean mahjong uses the traditional prohibition rules concerning sacred discard and missed discard,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,9,discard,Morphosyntactic
125,most external urban areas with high pedestrian traffic show high incidence of casual chewing gum discard,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,15,discard,Morphosyntactic
126,ratchet was able to use the discard prototype pretender shells to revive grimlock jazz and bumblebee and defeated megatron's plan,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,6,discard,Morphosyntactic
127,that is the inverse wavelet transform is the adjoint of the wavelet transform,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,5,transform,Morphosyntactic
128,the microphones detect pitch using digital signal processing which analyses the frequency of the incoming signal via fast fourier transform,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,19,transform,Morphosyntactic
129,the gabor transform has many properties like those of the fourier transform,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,2,transform,Morphosyntactic
131,extended precision processing using an extended dynamic range for inter prediction interpolation and inverse transform,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,14,transform,Morphosyntactic
133,there is also an analogue of the convolution theorem for the hartley transform,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,12,transform,Morphosyntactic
134,the translational adaptation transform used in cieluv has also been shown to perform poorly in predicting corresponding colors,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,3,transform,Morphosyntactic
135,it is not possible in general to determine causality from the laplace transform because the inverse transform is not unique,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,12,transform,Morphosyntactic
136,relative to the fourier transform implementation of this transform is more tricky,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,4,transform,Morphosyntactic
137,there are many different strategies for choosing a projective transform h for each image from all possible solutions,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,9,transform,Morphosyntactic
139,conjugate harmonic functions and so also the hilbert transform are associated with the asymptotics of the poisson kernel,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,8,transform,Morphosyntactic
140,the function eᵃˣ is thus an eigenfunction of the weierstrass transform,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,10,transform,Morphosyntactic
141,the fourier transform of the result is the squared values of the transform of the half width rectangular window,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,2,transform,Morphosyntactic
142,the laplace transform of the heaviside step function is a distribution,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,2,transform,Morphosyntactic
143,in defining the discrete zak transform the input function is a function of an integer variable,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,5,transform,Morphosyntactic
144,however note that this transform becomes the original transformas,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,4,transform,Morphosyntactic
145,this is obtained by applying the inverse transform sampling method,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,7,transform,Morphosyntactic
146,orbitrap instruments are similar to fourier transform ion cyclotron resonance mass spectrometers see text below,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,6,transform,Morphosyntactic
148,the introduction of defects in the crystal leads to an asymmetric diffraction pattern with a complex valued inverse fourier transform,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,19,transform,Morphosyntactic
149,it may also be extended to work for evaluating laplace transform,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,10,transform,Morphosyntactic
150,the motivation behind bandelets is to perform a transform on functions defined as smooth functions on smoothly bounded domains,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,8,transform,Morphosyntactic
151,the loop transform defines the loop representation,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,2,transform,Morphosyntactic
152,the eastern sides of these floodplains are bounded by strike slip or transform faults,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,12,transform,Morphosyntactic
154,wavelets are localized in both time and frequency whereas the standard fourier transform is only localized in frequency,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,12,transform,Morphosyntactic
155,the most important one is the fourier transform,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,7,transform,Morphosyntactic
156,obtain the normalized cross correlation by applying the inverse fourier transform,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,10,transform,Morphosyntactic
157,these animals though they usually pose little threat to adult iguanas do impact their reproduction by feeding off their eggs,"('vb', 'i m - p a k t', [0, 1])", 1 i m - 0 p a k t ,12,impact,Morphosyntactic
158,these plans however were repeatedly postponed and eventually discarded after the overthrow of communism in nineteen eighty nine,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,11,overthrow,Morphosyntactic
159,after his overthrow in nineteen seventy nine it recovered its original name,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,2,overthrow,Morphosyntactic
160,opium production in afghanistan has thrived since the us invasion and overthrow of the taliban government in two thousand one,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,11,overthrow,Morphosyntactic
161,these exclusions affect anarchists communists totalitarians and advocates of assassination government overthrow by force destruction of property and sabotage,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,11,overthrow,Morphosyntactic
162,the overthrow of the patriot party forced him to fly for his safety to france,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,1,overthrow,Morphosyntactic
163,shortly after the overthrow of milosevic popovic left otpor,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,3,overthrow,Morphosyntactic
164,relations between austria hungary and serbia deteriorated in the aftermath of the may overthrow in nineteen oh three,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,13,overthrow,Morphosyntactic
165,he was thus among the leaders of her overthrow by the general logothete nikephoros i on the thirty first of october eight hundred and two,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,8,overthrow,Morphosyntactic
166,he became the sovereign of the english government by the overthrow of james in the glorious revolution,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,10,overthrow,Morphosyntactic
167,the new organization operated openly and had political goals the violent overthrow of republican rule and suppression of black voting,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,11,overthrow,Morphosyntactic
168,serbia had been in a state of political crisis since the overthrow of the post communist ruler slobodan milosevic in two thousand one,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,11,overthrow,Morphosyntactic
169,her inability to provide an heir contributed to the overthrow of her husband king otto,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,9,overthrow,Morphosyntactic
170,after the overthrow of the kerensky government by the bolsheviks he became disillusioned with the revolution,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,2,overthrow,Morphosyntactic
171,mengistu's overthrow in may nineteen ninety one caused a number of shifts,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,1,overthrow,Morphosyntactic
172,following the overthrow of the ba'athist government of iraq jebara began working with the coalition forces,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,2,overthrow,Morphosyntactic
173,the popular union was established as a result of the violent overthrow of president juan peron on september nineteenth nineteen fifty five,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,11,overthrow,Morphosyntactic
174,but he stopped short of calling for the overthrow of the government,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,8,overthrow,Morphosyntactic
175,during the boshin war he was a leader in the saga forces committed to the overthrow of the tokugawa shogunate,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,15,overthrow,Morphosyntactic
177,faced with the potential overthrow of the danish monarchy christian x backed down and dismissed his own government,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,4,overthrow,Morphosyntactic
178,despite the overthrow of the monarchy in nineteen seventeen the former dowager empress maria at first refused to leave russia,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,2,overthrow,Morphosyntactic
179,on the thirteenth of november nineteen seventy minister of defense hafez al assad seized power in a bloodless military overthrow the corrective movement,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,19,overthrow,Morphosyntactic
181,the appeal to old fashioned values cloaked the radical overthrow of the republic's participatory political institutions by top down one man rule,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,9,overthrow,Morphosyntactic
