1001,"[('k l ei n', [0]), ('w o z', [1]), ('p oo - t r ei d', [0, 1]), ('b ai', [1]), ('k e - v i n', [1, 0]), ('s p ei s - iy', [1, 0]), ('i n', [1]), ('dh ii', [0]), ('ei ch', [1]), ('b ii', [1]), ('ou', [1]), ('f i lw m', [1]), ('r ii - k ow n t', [3, 1]), ('d i - p i k t - i ng', [0, 1, 0]), ('dh @', [0]), ('t y uu - m uh lw t', [1, 0]), ('o v', [1]), ('dh @', [0]), ('t uu', [1]), ('th ow - z n! d', [1, 0]), ('p r e - z i - d e n - sh l!', [2, 0, 1, 0]), ('i - l e k - sh n!', [0, 1, 0])]","('r ii - k ow n t', [1, 0])"
1003,"[('b i - f oo', [0, 1]), ('dh @', [0]), ('f ai v', [1]), ('p ii', [1]), ('e m', [1]), ('d e d - l ai n', [1, 3]), ('o n', [1]), ('n ou - v e m - b @', [0, 1, 0]), ('f oo - t ii n th', [0, 1]), ('v o l - uu z - iy - @', [0, 0, 0, 0]), ('k ow n - t iy', [1, 0]), ('k @ m - p l ii t - i d', [0, 1, 0]), ('i t s', [1]), ('m a - n y uw @ lw', [1, 0]), ('r ii - k ow n t', [3, 1]), ('a n d', [1]), ('s @@r - t i - f ai d', [1, 0, 0]), ('i t s', [1]), ('r i - z uh lw t s', [0, 1])]","('r ii - k ow n t', [1, 0])"
1005,"[('dh @', [0]), ('f l o - r i - d @', [1, 0, 0]), ('r ii - k ow n t', [3, 1]), ('w o z', [1]), ('s t o p t', [1]), ('ei', [1]), ('f y uu', [1]), ('w ii k s', [1]), ('l ei t - @', [1, 0]), ('b ai', [1]), ('dh ii', [0]), ('uh s', [1]), ('s uw - p r ii m', [0, 1]), ('k oo t', [1])]","('r ii - k ow n t', [1, 0])"
1006,"[('s uh m', [1]), ('p aa - t iy', [1, 0]), ('m e m - b @ z', [1, 0]), ('w @@r', [1]), ('k @ n - s @@r n d', [0, 1]), ('dh a t', [1]), ('ei', [1]), ('r ii - k ow n t', [3, 1]), ('w u d', [1]), ('d a - m i jh', [1, 0]), ('dh @', [0]), ('p uh - b l i k', [1, 0]), ('p @ - s e p - sh n!', [0, 1, 0]), ('o v', [1]), ('dh @', [0]), ('l i - b @ - t eir - r iy @ n', [2, 0, 1, 0]), ('p aa - t iy', [1, 0])]","('r ii - k ow n t', [1, 0])"
1009,"[('i - m ii - d iy @ t - l iy', [0, 1, 0, 0]), ('f o - l ou - i ng', [1, 0, 0]), ('dh ii', [0]), ('i - l e k - sh n!', [0, 1, 0]), ('s t ii - v n! - s n!', [1, 0, 0]), ('f ai lw d', [1]), ('ei', [1]), ('m ou - sh n!', [1, 0]), ('w i dh', [1]), ('dh ii', [0]), ('i - l @ - n oi', [2, 0, 1]), ('s uw - p r ii m', [0, 1]), ('k oo t', [1]), ('f @', [0]), ('ei', [1]), ('s t ei t', [1]), ('p ei d', [1]), ('r ii - k ow n t', [3, 1])]","('r ii - k ow n t', [1, 0])"
1015,"[('aa f - t @', [1, 0]), ('ei', [1]), ('r ii - k ow n t', [3, 1]), ('jh i ng g - r i ch', [0, 0]), ('p r i - v ei lw d', [0, 1]), ('b ai', [1]), ('n ai n', [1]), ('h uh n - d r @ d', [1, 0]), ('a n d', [1]), ('ei - t iy', [1, 0]), ('v ou t s', [1]), ('w i dh', [1]), ('ei', [1]), ('f i f - t iy', [1, 0]), ('w uh n', [1]), ('p @ - s e n t', [0, 1]), ('t uu', [0]), ('f oo - t iy', [1, 0]), ('n ai n', [1]), ('p @ - s e n t', [0, 1]), ('r i - z uh lw t', [0, 1])]","('r ii - k ow n t', [1, 0])"
1016,"[('a z', [1]), ('dh @', [0]), ('m aa - jh i n', [1, 0]), ('w o z', [1]), ('w i dh - i n', [3, 1]), ('dh @', [0]), ('t uu', [1]), ('p @ - s e n t', [0, 1]), ('r ei n jh', [1]), ('dh eir', [1]), ('w o z', [1]), ('ei', [1]), ('r ii - k ow n t', [3, 1])]","('r ii - k ow n t', [1, 0])"
1018,"[('h ow - e - v @', [2, 1, 0]), ('s i n s', [1]), ('ou b - @ m - @', [0, 0, 0]), ('oo lw - r e - d iy', [2, 1, 0]), ('w uh n', [1]), ('dh ii', [0]), ('i - l e k - sh n!', [0, 1, 0]), ('dh eir', [1]), ('h a d', [1]), ('b ii n', [1]), ('n ou', [1]), ('i n - d i - k ei - sh n! z', [2, 0, 1, 0]), ('t uu', [0]), ('s @ - jh e s t', [0, 1]), ('dh a t', [1]), ('h ii', [1]), ('w u d', [1]), ('r i - k w e s t', [0, 1]), ('ei', [1]), ('r ii - k ow n t', [3, 1])]","('r ii - k ow n t', [1, 0])"
1020,"[('b i - k o z', [0, 1]), ('o v', [1]), ('dh i s', [1]), ('l uu z - i ng', [1, 0]), ('k a n - d i - d @ t', [1, 0, 0]), ('l @ - ii n', [0, 0]), ('k ou t s', [1]), ('aa s k t', [1]), ('f @', [0]), ('ei', [1]), ('r ii - k ow n t', [3, 1])]","('r ii - k ow n t', [1, 0])"
1024,"[('h ow - e - v @', [2, 1, 0]), ('l uw k - a s z ? k', [0, 0]), ('@ - p ii lw d', [0, 1]), ('dh @', [0]), ('r ii - k ow n t', [3, 1]), ('th r ii', [1]), ('t ai m z', [1]), ('t uu', [0]), ('dh ii', [0]), ('a lw - b @@r - t @', [0, 1, 0]), ('k oo t', [1]), ('o v', [1]), ('@ - p ii lw z', [0, 1]), ('d i - s p y uu t - i ng', [0, 1, 0]), ('ei', [1]), ('n uh m - b @', [1, 0]), ('o v', [1]), ('r i - jh e k t - i d', [0, 1, 0]), ('b a - l @ t s', [1, 0])]","('r ii - k ow n t', [1, 0])"
1028,"[('i ng - k uh m - b @ n t', [0, 1, 0]), ('m eir - r iy', [1, 0]), ('l a n d - r y @@r', [0, 0]), ('w o z', [1]), ('i - l e k t - i d', [0, 1, 0]), ('i n', [1]), ('n ai n - t ii n', [0, 1]), ('n ai n - t iy', [1, 0]), ('s i k s', [1]), ('f o - l ou - i ng', [1, 0, 0]), ('ei', [1]), ('r ii - k ow n t', [3, 1]), ('a n d', [1]), ('w o z', [1]), ('n a - r ou - l iy', [1, 0, 0]), ('r ii', [1]), ('i - l e k t - i d', [0, 1, 0]), ('i n', [1]), ('t uu', [1]), ('th ow - z n! d', [1, 0]), ('t uu', [1]), ('i n', [1]), ('ei', [1]), ('r uh n - o f', [1, 3]), ('i - l e k - sh n!', [0, 1, 0])]","('r ii - k ow n t', [1, 0])"
1029,"[('k ou lw - m @ n', [1, 0]), ('d i - k l eir d', [0, 1]), ('h i m - s e lw f', [3, 1]), ('dh @', [0]), ('v i k - t @', [1, 0]), ('a n d', [1]), ('s @ - jh e s t - i d', [0, 1, 0]), ('dh a t', [1]), ('f r a ng k - @ n', [0, 0]), ('w ei v', [1]), ('h i z', [1]), ('r ai t', [1]), ('t uu', [0]), ('ei', [1]), ('r ii - k ow n t', [3, 1])]","('r ii - k ow n t', [1, 0])"
1038,"[('aa f - t @', [1, 0]), ('d i - m aa n d - i ng', [0, 1, 0]), ('ei', [1]), ('r ii - k ow n t', [3, 1]), ('w e s t', [1]), ('f ai - n l! - iy', [1, 0, 0]), ('k @ n - s ii d - i d', [0, 1, 0]), ('dh ii', [0]), ('i - l e k - sh n!', [0, 1, 0]), ('t uu', [0]), ('m @@r - f iy', [1, 0]), ('o n', [1]), ('n ou - v e m - b @', [0, 1, 0]), ('t w e n - t iy - i th', [1, 0, 0]), ('t w e n - t iy', [1, 0]), ('t w e lw v', [1])]","('r ii - k ow n t', [1, 0])"
1039,"[('i - m ii - d iy @ t - l iy', [0, 1, 0, 0]), ('aa f - t @', [1, 0]), ('dh ii', [0]), ('i - l e k - sh n!', [0, 1, 0]), ('ei', [1]), ('r ii - k ow n t', [3, 1]), ('w o z', [1]), ('oo - d @ d', [1, 0]), ('b ai', [1]), ('dh @', [0]), ('g w aa m', [1]), ('i - l e k - sh n!', [0, 1, 0]), ('k @ - m i - sh n!', [0, 1, 0])]","('r ii - k ow n t', [1, 0])"
1040,"[('h a - r iy', [1, 0]), ('h ou lw - g ei t', [0, 0]), ('w o z', [1]), ('i - l e k t - i d', [0, 1, 0]), ('a z', [1]), ('h i z', [1]), ('r i - p l ei s - m @ n t', [0, 1, 0]), ('a t', [1]), ('ei', [1]), ('r ii - k ow n t', [3, 1]), ('o n', [1]), ('dh @', [0]), ('t w e n - t iy', [1, 0]), ('n ai n th', [1]), ('o v', [1]), ('jh u - l ai', [0, 1]), ('n ai n - t ii n', [0, 1]), ('s e - v n! - t iy', [1, 0, 0]), ('f oo', [1])]","('r ii - k ow n t', [1, 0])"
1042,"[('b uh z - iy z', [0, 0]), ('s l i m', [1]), ('m aa - jh i n', [1, 0]), ('o v', [1]), ('v i k - t @ - r iy', [1, 0, 0]), ('l e d', [1]), ('t uu', [0]), ('ei', [1]), ('r ii - k ow n t', [3, 1]), ('a n d', [1]), ('ei', [1]), ('jh uw - d i - sh l!', [0, 1, 0]), ('i n - jh uh ng k - sh n!', [0, 1, 0]), ('@ - g e n s t', [0, 1]), ('r i - z uh lw t s', [0, 1]), ('i n', [1]), ('s i k s', [1]), ('p r ii - s i ng k t s', [1, 0])]","('r ii - k ow n t', [1, 0])"
1043,"[('i n', [1]), ('n ai n - t ii n', [0, 1]), ('s i k - s t iy', [1, 0]), ('f ai v', [1]), ('h ii', [1]), ('i - n i - sh l! - iy', [0, 1, 0, 0]), ('@ - p i@ d', [0, 1]), ('t uu', [0]), ('h a v', [1]), ('w uh n', [1]), ('b uh t', [1]), ('ei', [1]), ('r ii - k ow n t', [3, 1]), ('sh ou d', [1]), ('dh a t', [1]), ('h ii', [1]), ('h a d', [1]), ('l o s t', [1]), ('b ai', [1]), ('t w e n - t iy', [1, 0]), ('w uh n', [1]), ('v ou t s', [1])]","('r ii - k ow n t', [1, 0])"
1046,"[('k l o p - @ n b - @@r g', [0, 0, 0]), ('r i - k w e s t s', [0, 1]), ('r ii - k ow n t', [3, 1]), ('i n', [1]), ('s t ei t', [1]), ('s uw - p r ii m', [0, 1]), ('k oo t', [1]), ('r ei s - p r o s - @', [0, 0, 0]), ('w i n z', [1]), ('r ii - k ow n t', [3, 1]), ('i n', [1]), ('w i - s k o n - s i n', [0, 1, 0]), ('s uw - p r ii m', [0, 1]), ('k oo t', [1]), ('r ei s - i n - ei t', [0, 0, 0]), ('s i lw - v @', [1, 0]), ('ei - p r i lw', [1, 0]), ('ei t th', [1]), ('t w e n - t iy', [1, 0]), ('i - l e - v n!', [0, 1, 0])]","('r ii - k ow n t', [1, 0])"
1047,"[('aa f - t @', [1, 0]), ('ei', [1]), ('r ii - k ow n t', [3, 1]), ('h ii', [1]), ('w uh n', [1]), ('b ai', [1]), ('ei t', [1]), ('v ou t s', [1])]","('r ii - k ow n t', [1, 0])"
1048,"[('p ii - t @', [1, 0]), ('i n v - @@r s - ou', [0, 0, 0]), ('w ou n t', [1]), ('s ii k', [1]), ('r ii - k ow n t', [3, 1]), ('i n', [1]), ('f oo - t ii n th', [0, 1]), ('d i - s t r i k t', [1, 0]), ('i - l e k - sh n!', [0, 1, 0]), ('l o s', [1]), ('t uu', [0]), ('s e n', [1])]","('r ii - k ow n t', [1, 0])"
1052,"[('aa f - t @', [1, 0]), ('dh @', [0]), ('v ou t s', [1]), ('w @@r', [1]), ('s @@r - t i - f ai d', [1, 0, 0]), ('w ai t - h e d', [1, 3]), ('d i - k l ai n d', [0, 1]), ('t uu', [0]), ('aa s k', [1]), ('f @', [0]), ('ei', [1]), ('r ii - k ow n t', [3, 1]), ('d i - s p ai t', [0, 1]), ('dh @', [0]), ('n a - r ou', [1, 0]), ('m aa - jh i n', [1, 0])]","('r ii - k ow n t', [1, 0])"
1054,"[('h ow - e - v @', [2, 1, 0]), ('ei', [1]), ('r ii - k ow n t', [3, 1]), ('r i - z uh lw t - i d', [0, 1, 0]), ('i n', [1]), ('dh @', [0]), ('r i - z uh lw t', [0, 1]), ('b ii - i ng', [1, 0]), ('r i - v @@r s t', [0, 1]), ('w i dh', [1]), ('h y uu', [1]), ('v a - l @ n - t ai n', [1, 0, 0]), ('b ii - i ng', [1, 0]), ('i - l e k t - i d', [0, 1, 0])]","('r ii - k ow n t', [1, 0])"
1057,"[('m @ - k l ei n', [0, 1]), ('w o z', [1]), ('p @@r - s n! - @ l - iy', [1, 0, 0, 0]), ('d i - f ii t - i d', [0, 1, 0]), ('i n', [1]), ('b ai', [1]), ('n y uu', [1]), ('d e - m @ - k r a t', [1, 0, 2]), ('p ii - t @', [1, 0]), ('b @@r t - n ai - a k', [0, 0, 0]), ('aa f - t @', [1, 0]), ('ei', [1]), ('r ii - k ow n t', [3, 1]), ('b ai', [1]), ('f oo - t iy', [1, 0]), ('w uh n', [1]), ('v ou t s', [1])]","('r ii - k ow n t', [1, 0])"
1058,"[('aa f - t @', [1, 0]), ('ei', [1]), ('l e ng th - iy', [1, 0]), ('r ii - k ow n t', [3, 1]), ('t o m p - s n!', [1, 0]), ('l o s t', [1]), ('dh @', [0]), ('jh e n - r @ lw', [1, 0]), ('i - l e k - sh n!', [0, 1, 0]), ('t uu', [0]), ('m aa k', [1]), ('g r i s - a n t - iy', [0, 0, 0])]","('r ii - k ow n t', [1, 0])"
1059,"[('b uh t', [1]), ('dh @', [0]), ('n i@', [1]), ('s t ei lw - m ei t', [1, 3]), ('i n', [1]), ('m i - n i - s ou - t @', [2, 0, 1, 0]), ('l e d', [1]), ('t uu', [0]), ('ei', [1]), ('r ii - k ow n t', [3, 1]), ('dh a t', [1]), ('w o z', [1]), ('s e - t l! d', [1, 0]), ('ou n - l iy', [1, 0]), ('o n', [1]), ('jh uu n', [1]), ('th @@r - t iy - i th', [1, 0, 0]), ('t uu', [1]), ('th ow - z n! d', [1, 0]), ('n ai n', [1])]","('r ii - k ow n t', [1, 0])"
1060,"[('s i n s', [1]), ('dh @', [0]), ('r i - z uh lw t s', [0, 1]), ('sh ou d', [1]), ('dh a t', [1]), ('h ii', [1]), ('w o z', [1]), ('ou n - l iy', [1, 0]), ('s i k s', [1]), ('h uh n - d r @ d', [1, 0]), ('v ou t s', [1]), ('b i - h ai n d', [0, 1]), ('h ii', [1]), ('r i - k w e s t - i d', [0, 1, 0]), ('ei', [1]), ('r ii - k ow n t', [3, 1])]","('r ii - k ow n t', [1, 0])"
1062,"[('t i m', [1]), ('k @ n - t i - n y uu z', [0, 1, 0]), ('t uu', [0]), ('w @@r k', [1]), ('o n', [1]), ('f i lw m z', [1]), ('dh @', [0]), ('l ei t - i s t', [1, 0]), ('b ii - i ng', [1, 0]), ('dh @', [0]), ('y i@', [1]), ('o v', [1]), ('g e t - i ng', [1, 0]), ('t uu', [0]), ('n ou', [1]), ('uh s', [1]), ('a n d', [1]), ('ei ch', [1]), ('b ii', [1]), ('ou z', [1]), ('r ii - k ow n t', [3, 1])]","('r ii - k ow n t', [1, 0])"
1065,"[('i n', [1]), ('ei', [1]), ('r ii - k ow n t', [3, 1]), ('b ei - k @', [1, 0]), ('w o z', [1]), ('d i - k l eir d', [0, 1]), ('dh @', [0]), ('w i n - @', [1, 0]), ('b ai', [1]), ('t uu', [1]), ('h uh n - d r @ d', [1, 0]), ('a n d', [1]), ('s i k - s t iy', [1, 0]), ('s i k s', [1]), ('v ou t s', [1]), ('b uh t', [1]), ('s m i th', [1]), ('@ - p ii lw d', [0, 1]), ('t uu', [0]), ('dh @', [0]), ('ch e - r @ - k ii', [1, 0, 0]), ('s uw - p r ii m', [0, 1]), ('k oo t', [1])]","('r ii - k ow n t', [1, 0])"
1066,"[('ii @ n', [1]), ('b r ei d', [1]), ('w o z', [1]), ('i - l e k t - i d', [0, 1, 0]), ('a z', [1]), ('h i z', [1]), ('r i - p l ei s - m @ n t', [0, 1, 0]), ('a t', [1]), ('ei', [1]), ('r ii - k ow n t', [3, 1]), ('o n', [1]), ('dh @', [0]), ('f oo - t ii n th', [0, 1]), ('o v', [1]), ('jh u - l ai', [0, 1]), ('n ai n - t ii n', [0, 1]), ('s e - v n! - t iy', [1, 0, 0]), ('f ai v', [1])]","('r ii - k ow n t', [1, 0])"
1070,"[('r i - p uh - b l i k - @ n', [0, 1, 0, 0]), ('k a n - d i - d @ t', [1, 0, 0]), ('a lw - b @ t', [1, 0]), ('h ow @ d', [1]), ('oo lw - s ou', [1, 0]), ('r i - k w e s t - i d', [0, 1, 0]), ('ei', [1]), ('r ii - k ow n t', [3, 1]), ('i n', [1]), ('dh @', [0]), ('r i - p uh - b l i k - @ n', [0, 1, 0, 0]), ('p r ai m - @ - r iy', [1, 0, 0])]","('r ii - k ow n t', [1, 0])"
1072,"[('h ow - e - v @', [2, 1, 0]), ('ei', [1]), ('r ii - k ow n t', [3, 1]), ('w o z', [1]), ('h e lw d', [1]), ('a n d', [1]), ('s t ii - v n! - s n!', [1, 0, 0]), ('g ei n d', [1]), ('f ai v', [1]), ('m oo', [1]), ('v ou t s', [1]), ('f @', [0]), ('ei', [1]), ('t ou - t l!', [1, 0]), ('o v', [1]), ('s i k s', [1]), ('h uh n - d r @ d', [1, 0]), ('a n d', [1]), ('w uh n', [1])]","('r ii - k ow n t', [1, 0])"
1073,"[('n @ - v aa - d @ z', [0, 1, 0]), ('p aa - sh l!', [1, 0]), ('r ii - k ow n t', [3, 1]), ('w o z', [1]), ('k @ m - p l ii t - i d', [0, 1, 0]), ('d i - s e m - b @', [0, 1, 0]), ('ei t th', [1]), ('f ai n d - i ng', [1, 0]), ('n ou', [1]), ('s i g - n i - f i - k @ n t', [0, 1, 0, 0]), ('d i - s k r e - p @ n - s iy z', [0, 1, 0, 0])]","('r ii - k ow n t', [1, 0])"
1531,"[('a z', [1]), ('@@r - b @ n', [1, 0]), ('y uu - n i - v @@r - s @ - t iy z', [2, 0, 1, 0, 0]), ('i n - k r ii s', [1, 0]), ('i n', [1]), ('s ai z', [1]), ('a n d', [1]), ('k @ m - p l e k s - @ - t iy', [0, 1, 0, 0]), ('dh ei', [1]), ('h ai @', [1]), ('ei', [1]), ('l aa jh', [1]), ('s t aa f', [1]), ('o v', [1]), ('s i - t iy', [1, 0]), ('r e - z i - d @ n t s', [1, 0, 0])]","('i n - k r ii s', [0, 1])"
