WOUND,0.6597938144329897,0.6597938144329897,97
EXCUSE,0.8936170212765957,0.8936170212765957,94
IMPLEMENT,0.9318181818181818,0.9318181818181818,88
SYNDICATE,0.8469387755102041,0.8469387755102041,98
DESERT,1.0,1.0,101
FREQUENT,0.9509803921568627,0.9509803921568627,102
PROTEST,0.989010989010989,0.989010989010989,91
DISCARD,0.9326923076923077,1.0,104
DECREASE,0.8085106382978723,0.8085106382978723,94
INTERCHANGE,1.0,1.0,82
USE,0.926923076923077,0.926923076923077,260
INSULT,0.9456521739130435,1.0,92
INITIATE,0.8850574712643678,0.8850574712643678,87
PIGMENT,1.0,1.0,93
IMPORT,0.8085106382978723,1.0,94
