CONGLOMERATE,0.9866666666666667,0.9866666666666667,75
DOCUMENT,0.8736842105263158,0.8736842105263158,95
PROJECT,0.983739837398374,0.983739837398374,123
ABSTRACT,0.9895833333333334,0.9895833333333334,96
CONTRACT,0.96875,0.96875,96
DOVE,0.8108108108108109,0.8108108108108109,74
READ,0.5982905982905983,0.5982905982905983,117
PERMIT,0.65,0.65,100
DESERT,1.0,1.0,101
ADVOCATE,0.851063829787234,0.851063829787234,94
OBJECT,0.1504424778761062,0.1504424778761062,113
BUFFET,0.9565217391304348,0.9565217391304348,92
DELEGATE,0.967741935483871,0.967741935483871,93
COMPRESS,0.9883720930232558,0.9883720930232558,86
PROTEST,0.989010989010989,0.989010989010989,91
ANIMATE,0.7912087912087912,0.7912087912087912,91
MATE,0.989247311827957,0.989247311827957,93
SOW,0.59375,0.59375,96
INSTRUMENT,1.0,1.0,93
UPSET,0.989010989010989,1.0,91
ORNAMENT,0.9680851063829787,0.9680851063829787,94
COMPACT,1.0,1.0,92
ELABORATE,0.9901960784313726,0.9901960784313726,102
APPROXIMATE,0.9047619047619048,0.9047619047619048,84
INITIATE,0.8620689655172413,0.8620689655172413,87
BOW,0.46601941747572817,0.46601941747572817,103
WOUND,0.5463917525773195,0.5463917525773195,97
CONTENT,0.8962264150943396,0.8962264150943396,106
PIGMENT,1.0,1.0,93
IMPLANT,0.07692307692307693,0.6373626373626373,91
ATTRIBUTE,0.8383838383838383,0.8686868686868687,99
CLOSE,0.8559322033898306,0.8559322033898306,118
REBEL,0.9239130434782609,0.9239130434782609,92
SUPPLEMENT,0.9213483146067416,0.9213483146067416,89
IMPORT,0.9148936170212766,1.0,94
ISOLATE,0.898876404494382,0.898876404494382,89
TEAR,0.6666666666666666,0.6666666666666666,84
PREDICATE,0.93,0.93,100
CELTIC,0.7,0.7,90
COMBINE,0.9512195121951219,0.9512195121951219,82
SYNDICATE,0.9897959183673469,0.9897959183673469,98
SUBJECT,1.0,1.0,126
DISCHARGE,0.9595959595959596,1.0,99
DEGENERATE,0.9021739130434783,0.9021739130434783,92
TRANSPLANT,0.0967741935483871,0.956989247311828,93
CONVERT,0.945054945054945,0.945054945054945,91
CONFINES,0.7835051546391752,0.7835051546391752,97
ESTIMATE,0.8586956521739131,0.8586956521739131,92
GRADUATE,0.9444444444444444,0.9444444444444444,90
EXTRACT,0.9368421052631579,0.9368421052631579,95
ABUSE,0.9065420560747663,0.9065420560747663,107
MOUTH,1.0,1.0,107
RECORD,0.975,0.975,120
PRECIPITATE,0.7261904761904762,0.7261904761904762,84
ANALYSES,0.06666666666666667,0.12222222222222222,90
INTERCHANGE,1.0,1.0,82
TRANSPORT,0.9711538461538461,1.0,104
EXPLOIT,0.8658536585365854,0.8658536585365854,82
PERVERT,0.9431818181818182,0.9431818181818182,88
INCLINE,0.9583333333333334,1.0,96
DEVIATE,0.15476190476190477,0.15476190476190477,84
ENTRANCE,1.0,1.0,97
RETARD,0.8780487804878049,0.8780487804878049,82
AGGREGATE,0.8876404494382022,0.8876404494382022,89
DISCOUNT,1.0,1.0,93
LEARNED,0.9433962264150944,0.9433962264150944,106
CONTRAST,0.9907407407407407,0.9907407407407407,108
TRANSFORM,0.7070707070707071,1.0,99
USE,0.926923076923077,0.926923076923077,260
READING,0.8303571428571429,0.8303571428571429,112
SUBORDINATE,0.9523809523809523,0.9523809523809523,84
