32,"[('s p i@ - g @ n', [1, 0]), ('ei', [1]), ('s p i@ - g @ n', [1, 0]), ('i z', [1]), ('a n', [1]), ('uh n - d @ - w oo - t @', [2, 0, 1, 0]), ('f i sh - i ng', [1, 0]), ('i m - p l i - m e n t', [1, 0, 0]), ('d i - z ai n d', [0, 1]), ('t uu', [0]), ('f ai @', [1]), ('ei', [1]), ('s p i@', [1]), ('a t', [1]), ('f i sh', [1])]","('i m - p l i - m @ n t', [1, 0, 0])"
33,"[('jh e n - r @ lw', [1, 0]), ('jh oo jh', [1]), ('e s', [1]), ('p a - t @ n', [1, 0]), ('k oo lw d', [1]), ('i t', [1]), ('dh @', [0]), ('g r ei t - i s t', [1, 0]), ('i m - p l i - m e n t', [1, 0, 0]), ('o v', [1]), ('b a - t l!', [1, 0]), ('e - v @', [1, 0]), ('d i - v ai z d', [0, 1])]","('i m - p l i - m @ n t', [1, 0, 0])"
34,"[('g r ii k', [1]), ('oo - th o - r @ - t iy z', [0, 1, 0, 0]), ('d i - s ai d - i d', [0, 1, 0]), ('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('ei', [1]), ('n ai n - t ii n', [0, 1]), ('n ai n - t iy', [1, 0]), ('n ai n', [1]), ('l oo', [1]), ('w i ch', [1]), ('s t i - p y uw - l ei t s', [1, 0, 0]), ('dh a t', [1]), ('oo lw', [1]), ('b r o - th @ lw z', [1, 0]), ('m uh s t', [1]), ('h a v', [1]), ('p @@r - m i t s', [1, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
38,"[('k o n - s @ - m i@ - r iy @ m', [2, 0, 1, 0]), ('i z', [1]), ('a n', [1]), ('ou - p @ n', [1, 0]), ('k a m - p ei n', [0, 1]), ('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('m o - r @ lw', [1, 0]), ('p @@r - ch i s - i ng', [1, 0, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
41,"[('a n', [1]), ('@ b - s t e - t r i k - l!', [0, 1, 0, 0]), ('i m - p l i - m e n t', [1, 0, 0]), ('n ou n', [1]), ('a z', [1]), ('ei', [1]), ('p i n s', [1]), ('d ii', [0]), ('b aa', [1]), ('a n', [1]), ('uh m - b i - l i - k l!', [0, 1, 0, 0]), ('k oo d', [1]), ('k l a m p', [1]), ('i z', [1]), ('n ei m d', [1]), ('aa f - t @', [1, 0]), ('h i m', [1])]","('i m - p l i - m @ n t', [1, 0, 0])"
44,"[('dh ei', [1]), ('w o n t - i d', [1, 0]), ('t uu', [0]), ('r i - t aa d', [0, 1]), ('b r i - t i sh', [1, 0]), ('s e - t l! - m @ n t', [1, 0, 0]), ('a n d', [1]), ('b ai', [1]), ('t ai m', [1]), ('f @', [0]), ('f r aa n s', [1]), ('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('i t s', [1]), ('@ - k ei - d iy @ n', [0, 1, 0]), ('r i - z e - t l! - m @ n t', [0, 1, 0, 0]), ('s k ii m', [1])]","('i m - p l i - m e n t', [1, 0, 0])"
45,"[('s t ei t s', [1]), ('m ei', [1]), ('i m - p l e - m e n t', [0, 1, 0]), ('dh eir', [1]), ('ou n', [1]), ('n i k s', [1]), ('p r ou - g r a m z', [1, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
46,"[('dh ii', [0]), ('ou - v @ r - oo lw', [2, 0, 1]), ('g ou lw', [1]), ('i z', [1]), ('t uu', [0]), ('d i - v e - l @ p', [0, 1, 0]), ('a n d', [1]), ('i m - p l e - m e n t', [0, 1, 0]), ('i n - t @ - r a k t - i v', [2, 0, 1, 0]), ('p r ou - g r a m z', [1, 0]), ('t uu', [0]), ('ei d', [1]), ('i n', [1]), ('dh @', [0]), ('m i - sh n!', [1, 0]), ('o v', [1]), ('s ei v - i ng', [1, 0]), ('l ai v z', [1])]","('i m - p l i - m e n t', [1, 0, 0])"
47,"[('i n', [1]), ('l i - n @ k s', [1, 0]), ('dh eir', [1]), ('i z', [1]), ('ei', [1]), ('p r o - jh e k t', [1, 0]), ('dh a t', [1]), ('@ - t e m p t s', [0, 1]), ('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('l ou - m a k', [1, 0]), ('p o - l @ - s iy', [1, 0, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
48,"[('s i n - th @ - v i - zh n!', [2, 0, 1, 0]), ('w o z', [1]), ('w uh n', [1]), ('o v', [1]), ('dh @', [0]), ('f @@r s t', [1]), ('s i - s t @ m z', [1, 0]), ('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('ei', [1]), ('r ei', [1]), ('t r ei s - i ng', [1, 0]), ('a lw - g @ - r i th - m i k', [2, 0, 1, 0]), ('@ - p r ou ch', [0, 1]), ('t uu', [0]), ('h i d - n!', [1, 0]), ('s @@r - f i s', [1, 0]), ('r i - m uu v - l!', [0, 1, 0]), ('i n', [1]), ('r e n - d @ r - i ng', [1, 0, 0]), ('i - m i jh - i z', [1, 0, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
49,"[('i n', [1]), ('d i - s e m - b @', [0, 1, 0]), ('n ai n - t ii n', [0, 1]), ('n ai n - t iy', [1, 0]), ('f oo', [1]), ('dh @', [0]), ('m i - n i - s t r iy', [1, 0, 0]), ('o v', [1]), ('i n - v ai - r @ - m @ n t', [0, 1, 0, 0]), ('w o z', [1]), ('g i v - n!', [1, 0]), ('g r ei t - @', [1, 0]), ('oo - th o - r @ - t iy', [0, 1, 0, 0]), ('t uu', [0]), ('i - s t a - b l i sh', [0, 1, 0]), ('a n d', [1]), ('i m - p l e - m e n t', [0, 1, 0]), ('i t s', [1]), ('ou n', [1]), ('p o - l @ - s iy z', [1, 0, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
50,"[('k o ng - g r e s', [1, 0]), ('i z', [1]), ('s t i lw', [1]), ('k @ n - s i - d @ r - i ng', [0, 1, 0, 0]), ('l e - jh i - s l ei - sh n!', [2, 0, 1, 0]), ('dh a t', [1]), ('w u d', [1]), ('i m - p l e - m @ n t', [0, 1, 0]), ('s uh m - th i ng', [1, 0]), ('s i - m i - l @', [1, 0, 0]), ('t uu', [0]), ('dh @', [0]), ('b r oo d - k aa s t', [1, 3]), ('f l a g', [1])]","('i m - p l i - m e n t', [1, 0, 0])"
51,"[('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('oo lw', [1]), ('k a sh', [1]), ('s k ii m z', [1]), ('g uh - v @ - m @ n t', [1, 0, 0]), ('w i lw', [1]), ('a - l @ - k ei t', [1, 0, 0]), ('r e m', [1]), ('f oo', [1]), ('s i k s', [1]), ('b i - l iy @ n', [1, 0]), ('w i ch', [1]), ('i z', [1]), ('i k - s p e k t - i d', [0, 1, 0]), ('t uu', [0]), ('b e - n i - f i t', [1, 0, 0]), ('s e - v n!', [1, 0]), ('p oi n t', [1]), ('n ai n', [1]), ('m i - l iy @ n', [1, 0]), ('r i - s i - p iy @ n t s', [0, 1, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
52,"[('w @@r k - i ng', [1, 0]), ('i n', [1]), ('p aa t - n @ - sh i p', [1, 0, 2]), ('w i dh', [1]), ('s t ei t', [1]), ('a n d', [1]), ('l ou - k @ lw', [1, 0]), ('g uh - v @ - m @ n t', [1, 0, 0]), ('t uu', [0]), ('d i - v e - l @ p', [0, 1, 0]), ('a n d', [1]), ('i m - p l e - m e n t', [0, 1, 0]), ('p uh - b l i k', [1, 0]), ('p o - l @ - s iy z', [1, 0, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
55,"[('p r ai @', [1]), ('t uu', [0]), ('dh ii', [0]), ('i - l e k - sh n!', [0, 1, 0]), ('dh @', [0]), ('p k ii', [1]), ('r i - n ow n s t', [0, 1]), ('i t s', [1]), ('i n - t e n - sh n!', [0, 1, 0]), ('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('s o - v r i n - t iy', [1, 0, 0]), ('@ - s ou - s iy - ei - sh n!', [0, 2, 0, 1, 0]), ('i f', [1]), ('i t', [1]), ('w uh n', [1]), ('p ow @', [1])]","('i m - p l i - m e n t', [1, 0, 0])"
57,"[('n ai v z', [1]), ('aa', [1]), ('oo lw - s ou', [1, 0]), ('y uu s t', [1]), ('a z', [1]), ('ei', [1]), ('t r @ - d i - sh n! - @ lw', [0, 1, 0, 0]), ('oo', [1]), ('r i - l i - jh @ s', [0, 1, 0]), ('i m - p l i - m e n t', [1, 0, 0]), ('s uh ch', [1]), ('a z', [1]), ('dh @', [0]), ('k @@r - p a n', [0, 1])]","('i m - p l i - m @ n t', [1, 0, 0])"
58,"[('i t', [1]), ('oo lw - s ou', [1, 0]), ('r i - k w ai @ z', [0, 1]), ('ii ch', [1]), ('s i g - n @ - t r iy', [1, 0, 0]), ('s t ei t', [1]), ('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('s @@r - t @ n', [1, 0]), ('p r @ - s e - jh @ - r @ lw', [0, 1, 0, 0]), ('m e - k @ - n i - z m! z', [1, 0, 2, 0]), ('w i dh - i n', [3, 1]), ('dh eir', [1]), ('l oo z', [1])]","('i m - p l i - m e n t', [1, 0, 0])"
59,"[('k @ n - s t r ei n t s', [0, 1]), ('i m - p ou z d', [0, 1]), ('o n', [1]), ('dh @', [0]), ('t aa s k s', [1]), ('a n d', [1]), ('r i - z oo s - i z', [0, 1, 0]), ('r i - k w ai @ d', [0, 1]), ('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('dh e m', [1]), ('aa', [1]), ('i - s e n - sh l!', [0, 1, 0]), ('f @', [0]), ('e k - s i - k y uu t - i ng', [1, 0, 2, 0]), ('dh @', [0]), ('t aa s k s', [1]), ('m e n - sh n! d', [1, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
61,"[('t ii ch - @ z', [1, 0]), ('k a d', [1]), ('r o m', [1]), ('dh i s', [1]), ('m @ - t i@ - r iy @ lw', [0, 1, 0]), ('w o z', [1]), ('m e n t', [1]), ('t uu', [0]), ('h e lw p', [1]), ('t ii ch - @ z', [1, 0]), ('t uu', [0]), ('p l a n', [1]), ('a n d', [1]), ('i m - p l e - m e n t', [0, 1, 0]), ('i - f e k t - i v', [0, 1, 0]), ('t ii ch - i ng', [1, 0]), ('o v', [1]), ('dh @', [0]), ('s ai @ n s', [1]), ('a n d', [1]), ('m a - th @ - m a - t i k s', [2, 0, 1, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
63,"[('w i dh', [1]), ('b @@r - t e - l iy', [0, 1, 0]), ('@ - l o ng - s ai d', [0, 2, 1]), ('h @@r', [1]), ('a z', [1]), ('b i z - n i s', [1, 0]), ('m a - n i jh - @', [1, 0, 0]), ('m ai - k ii - iy @', [0, 1, 0]), ('w o z', [1]), ('@ - l ow d', [0, 1]), ('t ai m', [1]), ('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('h @@r', [1]), ('k r ii - t i - v i - t iy', [2, 0, 1, 0]), ('i n', [1]), ('dh @', [0]), ('k uh m - p @ - n iy z', [1, 0, 0]), ('d i - z ai n z', [0, 1])]","('i m - p l i - m e n t', [1, 0, 0])"
64,"[('h ow - e - v @', [2, 1, 0]), ('i t', [1]), ('d uh z', [1]), ('oo lw - s ou', [1, 0]), ('i m - p l e - m e n t', [0, 1, 0]), ('a n', [1]), ('i n - t e n t', [0, 1]), ('l o g', [1]), ('t uu', [0]), ('p r @ - v ai d', [0, 1]), ('b e - t @', [1, 0]), ('p @ - f oo m - @ n s', [0, 1, 0]), ('w e n', [1]), ('s i n - k r @ - n @ s', [1, 0, 0]), ('r ai t s', [1]), ('aa', [1]), ('r i - k w e s t - i d', [0, 1, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
65,"[('sh u d', [1]), ('d e n - m aa k', [1, 0]), ('d i - s ai d', [0, 1]), ('n o t', [1]), ('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('e - n iy', [1, 0]), ('ch ei n jh', [1]), ('t uu', [0]), ('dh @', [0]), ('r e - g y uw - l ei - sh n!', [2, 0, 1, 0]), ('oo', [1]), ('i t s', [1]), ('s @ k - s e - s @', [0, 1, 0]), ('dh e n', [1]), ('dh ii', [0]), ('@ - g r ii - m @ n t', [0, 1, 0]), ('e n d z', [1]), ('oo - t @ - m a - t i k - l iy', [2, 0, 1, 0, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
66,"[('i n', [1]), ('n ai n - t ii n', [0, 1]), ('ei - t iy', [1, 0]), ('th r ii', [1]), ('n oo th', [1]), ('ch aa lw - s t @ n', [1, 0]), ('b i - k ei m', [0, 1]), ('dh @', [0]), ('f @@r s t', [1]), ('s i - t iy', [1, 0]), ('i n', [1]), ('s ow th', [1]), ('k a - r @ - l ai - n @', [2, 0, 1, 0]), ('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('ei', [1]), ('k @ m - p y uu t - @', [0, 1, 0]), ('ei d - i d', [1, 0]), ('d i - s p a ch', [0, 1]), ('s i - s t @ m', [1, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
67,"[('f aa m', [1]), ('i m - p l i - m e n t', [1, 0, 0]), ('a n d', [1]), ('m @ - sh ii n - @ - r iy', [0, 1, 0, 0]), ('r i - v y uu', [0, 1]), ('v o - l y uu m', [1, 0]), ('ei - t iy', [1, 0]), ('p aa t', [1]), ('t uu', [1]), ('@ - b i - ch uw @ - r iy z', [0, 1, 0, 0])]","('i m - p l i - m @ n t', [1, 0, 0])"
68,"[('i n', [1]), ('dh i s', [1]), ('oo - d @', [1, 0]), ('dh @', [0]), ('k @ - m i - sh n!', [0, 1, 0]), ('d ai - r e k t - i d', [0, 1, 0]), ('b e lw', [1]), ('k a - n @ - d @', [1, 0, 0]), ('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('dh @', [0]), ('t e n', [1]), ('d i - jh i t', [1, 0]), ('l ou - k @ lw', [1, 0]), ('d ai @ l - i ng', [1, 0]), ('p l a n', [1])]","('i m - p l i - m e n t', [1, 0, 0])"
69,"[('d i - v e - l @ p - @ z', [0, 1, 0, 0]), ('k a n', [1]), ('i m - p l e - m e n t', [0, 1, 0]), ('dh @', [0]), ('k oo', [1]), ('f ai lw z', [1]), ('a n d', [1]), ('i k - s t e n d', [0, 1]), ('i t s', [1]), ('f uh ng k - sh n! - a l - @ - t iy', [2, 0, 1, 0, 0]), ('b ai', [1]), ('a d - i ng', [1, 0]), ('n y uu', [1]), ('p l uh g', [1]), ('i n', [1]), ('m o - jh uu lw z', [1, 0]), ('p r @ - v ai d - i d', [0, 1, 0]), ('b ai', [1]), ('uh - dh @', [1, 0]), ('d i - v e - l @ p - @ z', [0, 1, 0, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
70,"[('w ii', [1]), ('r i - z o lw v', [0, 1]), ('t uu', [0]), ('r i - f oo m', [0, 1]), ('dh i s', [1]), ('s i - s t @ m', [1, 0]), ('i n', [1]), ('oo - d @', [1, 0]), ('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('ei', [1]), ('m oo', [1]), ('n a ch - r @ lw', [1, 0]), ('s @ - s ai @ - t iy', [0, 1, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
71,"[('dh @', [0]), ('f @@r s t', [1]), ('s oo', [1]), ('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('t r a p', [1]), ('f o - k y uw z - i ng', [1, 0, 0]), ('w o z', [1]), ('dh @', [0]), ('y @ - sh i - k @', [0, 1, 0]), ('t uu', [1]), ('h uh n - d r @ d', [1, 0]), ('a n d', [1]), ('th @@r - t iy', [1, 0]), ('a f', [1])]","('i m - p l i - m e n t', [1, 0, 0])"
72,"[('dh ii', [0]), ('i m - p l i - m e n t', [1, 0, 0]), ('i z', [1]), ('th r ou n', [1]), ('y uu z - i ng', [1, 0]), ('w uh n', [1]), ('h a n d', [1]), ('ou n - l iy', [1, 0]), ('b uh t', [1]), ('uh - dh @ - w ai z', [1, 0, 2]), ('y uu z - i ng', [1, 0]), ('e - n iy', [1, 0]), ('t e k - n ii k', [0, 1])]","('i m - p l i - m @ n t', [1, 0, 0])"
74,"[('s e v - r @ lw', [1, 0]), ('d ai - n a - m i k', [0, 1, 0]), ('l a ng - g w i jh - i z', [1, 0, 0]), ('s uh ch', [1]), ('a z', [1]), ('p @@r lw', [1]), ('p ai - th @ n', [1, 0]), ('jh a - v @ - s k r i p t', [1, 0, 0]), ('l uu @', [1]), ('a n d', [1]), ('r uu - b iy', [1, 0]), ('y uu z', [1]), ('h a sh', [1]), ('t ei - b l! z', [1, 0]), ('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('o b - jh i k t s', [1, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
75,"[('uh n - l ai k', [0, 1]), ('m ou s t', [1]), ('uh - dh @', [1, 0]), ('k @ n - t e m - p @ - r @ - r iy', [0, 1, 0, 0, 0]), ('k l uh b z', [1]), ('a lw - b iy @ n', [1, 0]), ('h a d', [1]), ('y e t', [1]), ('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('dh @', [0]), ('m o - d n!', [1, 0]), ('r ou lw', [1]), ('o v', [1]), ('k ou ch', [1]), ('oo', [1]), ('m a - n i jh - @', [1, 0, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
77,"[('s k oo lw - b @ s', [1, 0]), ('w o z', [1]), ('ei', [1]), ('k uh m - p @ - n iy', [1, 0, 0]), ('dh a t', [1]), ('s ou lw d', [1]), ('s o f - w eir', [1, 0]), ('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('d i - s t r i - b y uw t - i d', [0, 1, 0, 0]), ('m i - s l!', [1, 0]), ('d a - t @ - b @ s - i z', [1, 0, 0, 0]), ('f @', [0]), ('k l ow d', [1]), ('k @ m - p y uu t - i ng', [0, 1, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
80,"[('b r @ - z i lw', [0, 1]), ('h ou p s', [1]), ('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('m o - d n!', [1, 0]), ('s m aa t', [1]), ('g r i d', [1]), ('t e k - n o - l @ - jh iy', [0, 1, 0, 0]), ('t uu', [0]), ('r i - d y uu s', [0, 1]), ('dh ii z', [1]), ('l o s - i z', [1, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
81,"[('s uh b', [1]), ('s e k - sh n!', [1, 0]), ('w uh n', [1]), ('@ - l ow z', [0, 1]), ('dh @', [0]), ('k r ow n', [1]), ('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('y uw - n ai t - i d', [0, 1, 0]), ('n ei - sh n! z', [1, 0]), ('s i - k y ur r - @ - t iy', [0, 1, 0, 0]), ('k ow n - s l!', [1, 0]), ('r e - z @ - l uu - sh n! z', [2, 0, 1, 0]), ('w i dh - ow t', [3, 1]), ('dh ii', [0]), ('@ - f i - sh l!', [0, 1, 0]), ('@ - p r uu v - l!', [0, 1, 0]), ('o v', [1]), ('p aa - l i - m @ n t', [1, 0, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
82,"[('ch ai - n ii z', [0, 1]), ('s e n - s @ z', [1, 0]), ('@ d - i - sh n! - @ l - iy', [0, 1, 0, 0, 0]), ('aa s k t', [1]), ('f @', [0]), ('z a ng', [1]), ('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('s uh b - s t @ n t - i v', [1, 0, 0]), ('ch ei n jh - i z', [1, 0]), ('t uu', [0]), ('dh @', [0]), ('f i lw m z', [1]), ('s t oo - r iy', [1, 0]), ('m ou s t', [1]), ('n ou t - @ - b l iy', [1, 0, 0]), ('a d - i ng', [1, 0]), ('ei', [1]), ('h a - p iy', [1, 0]), ('e n d - i ng', [1, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
83,"[('t uu', [0]), ('oo - g @ - n ai z', [1, 0, 0]), ('a n d', [1]), ('i m - p l e - m @ n t', [0, 1, 0]), ('i k s - ch ei n jh', [0, 1]), ('k @ n - t r ou lw z', [0, 1]), ('i n', [1]), ('@ - k oo d - n! s', [0, 1, 0]), ('w i dh', [1]), ('dh @', [0]), ('l oo z', [1]), ('o v', [1]), ('dh @', [0]), ('r i - p uh - b l i k', [0, 1, 0]), ('o v', [1]), ('a b - k ei - z iy @', [2, 1, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
87,"[('t uu', [0]), ('ou - v @ - k uh m', [2, 0, 1]), ('dh @', [0]), ('l i - m i t - ei - sh n! z', [2, 0, 1, 0]), ('dh @', [0]), ('p l ei - s t ei - sh n!', [2, 1, 0]), ('v @@r - sh n!', [1, 0]), ('h a d', [1]), ('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('ei', [1]), ('n y uu', [1]), ('g a m - p l ei', [1, 3]), ('m ou d', [1]), ('k oo lw d', [1]), ('k r o s', [1]), ('ou - v @', [1, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
88,"[('p r e - z i - d @ n t', [1, 0, 0]), ('m a - d y ur - r ou', [1, 0, 0]), ('r i - jh e k t - i d', [0, 1, 0]), ('dh @', [0]), ('k a th - l i k', [1, 0]), ('ch @@r ch - i z', [1, 0]), ('r i - s p o n s', [0, 1]), ('s ei - i ng', [1, 0]), ('dh a t', [1]), ('dh ei', [1]), ('w @@r', [1]), ('t r ai - i ng', [1, 0]), ('t uu', [0]), ('i m - p l e - m e n t', [0, 1, 0]), ('ei', [1]), ('n y uu', [1]), ('i ng - k w i - z i - sh n!', [2, 0, 1, 0])]","('i m - p l i - m e n t', [1, 0, 0])"
