17,the overall goal is to develop and implement interactive programs to aid in the mission of saving lives,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,7,implement,Lexical
18,in linux there is a project that attempts to implement lomac policy,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,9,implement,Lexical
19,synthavision was one of the first systems to implement a ray tracing algorithmic approach to hidden surface removal in rendering images,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,8,implement,Lexical
20,in december nineteen ninety four the ministry of environment was given greater authority to establish and implement its own policies,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,16,implement,Lexical
21,congress is still considering legislation that would implement something similar to the broadcast flag,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m @ n t ,7,implement,Lexical
22,to implement all cash schemes government will allocate rm four six billion which is expected to benefit seven point nine million recipients,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,1,implement,Lexical
23,working in partnership with state and local government to develop and implement public policies,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,11,implement,Lexical
24,prior to the election the pq renounced its intention to implement sovereignty association if it won power,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,10,implement,Lexical
25,knives are also used as a traditional or religious implement such as the kirpan,"('nn', 'i m - p l i - m @ n t', [1, 0, 0])", 1 i m - 0 p l i - 0 m e n t ,9,implement,Lexical
26,it also requires each signatory state to implement certain procedural mechanisms within their laws,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,7,implement,Lexical
27,constraints imposed on the tasks and resources required to implement them are essential for executing the tasks mentioned,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,9,implement,Lexical
28,teacher's cd rom this material was meant to help teachers to plan and implement effective teaching of the science and mathematics,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,13,implement,Lexical
29,with bertelli alongside her as business manager miuccia was allowed time to implement her creativity in the company's designs,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,12,implement,Lexical
30,however it does also implement an intent log to provide better performance when synchronous writes are requested,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,4,implement,Lexical
31,should denmark decide not to implement any change to the regulation or its successor then the agreement ends automatically,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,5,implement,Lexical
32,in nineteen eighty three north charleston became the first city in south carolina to implement a computer aided dispatch system,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,14,implement,Lexical
33,farm implement and machinery review volume eighty part two obituaries,"('nn', 'i m - p l i - m @ n t', [1, 0, 0])", 1 i m - 0 p l i - 0 m e n t ,1,implement,Lexical
34,in this order the commission directed bell canada to implement the ten digit local dialing plan,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,9,implement,Lexical
35,developers can implement the core files and extend its functionality by adding new plug in modules provided by other developers,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,2,implement,Lexical
36,we resolve to reform this system in order to implement a more natural society,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,9,implement,Lexical
37,the first slr to implement trap focusing was the yashica two hundred and thirty af,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,4,implement,Lexical
38,the implement is thrown using one hand only but otherwise using any technique,"('nn', 'i m - p l i - m @ n t', [1, 0, 0])", 1 i m - 0 p l i - 0 m e n t ,1,implement,Lexical
39,several dynamic languages such as perl python javascript lua and ruby use hash tables to implement objects,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,15,implement,Lexical
40,unlike most other contemporary clubs albion had yet to implement the modern role of coach or manager,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,9,implement,Lexical
41,scalebase was a company that sold software to implement distributed mysql databases for cloud computing,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,8,implement,Lexical
42,brazil hopes to implement modern smart grid technology to reduce these losses,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,3,implement,Lexical
43,sub section one allows the crown to implement united nations security council resolutions without the official approval of parliament,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,7,implement,Lexical
44,chinese censors additionally asked for zhang to implement substantive changes to the film's story most notably adding a happy ending,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,7,implement,Lexical
45,to organise and implement exchange controls in accordance with the laws of the republic of abkhazia,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m @ n t ,3,implement,Lexical
46,to overcome the limitations the playstation version had to implement a new gameplay mode called cross over,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,9,implement,Lexical
47,president maduro rejected the catholic church's response saying that they were trying to implement a new inquisition,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,13,implement,Lexical
48,the government of india decided to implement the first part of the epc recommendations in nineteen fifty seven,"('vb', 'i m - p l i - m e n t', [1, 0, 0])", 0 i m - 1 p l e - 0 m e n t ,6,implement,Lexical
49,potvin was known for being intelligent articulate and outspoken off the ice,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,6,articulate,Morphosyntactic
50,sarah palin is secretly an extremely intelligent poised and articulate englishwoman,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,9,articulate,Morphosyntactic
51,his articulate speeches throughout new england earned morel an audience with president theodore roosevelt,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,1,articulate,Morphosyntactic
52,students begin writing short stories in kindergarten and by third grade are usually articulate and familiar with writing,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,13,articulate,Morphosyntactic
53,the first semester curriculum is articulate and provides an understanding of the major management sciences subjects,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,5,articulate,Morphosyntactic
54,the first person to publicly exhibit a telephone for transmission of articulate speech was ag bell,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,11,articulate,Morphosyntactic
55,it was legally more articulate as compared to its predecessor,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,4,articulate,Morphosyntactic
56,the always articulate katie from brisbane went for a cheaper option and whipped up some steak fajitas,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,2,articulate,Morphosyntactic
57,he was articulate in several fields of the arts and a very impressive scientist,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,2,articulate,Morphosyntactic
58,one historian of modern germany described him as the most articulate anti nazi in the catholic hierarchy,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,10,articulate,Morphosyntactic
59,eliot was an articulate opponent of american imperialism although he was opposed to the education of women,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,3,articulate,Morphosyntactic
60,one early and articulate critic was then twenty three year old damon knight,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,3,articulate,Morphosyntactic
61,very articulate in framing his sentences and choosing his words vaidyaji is also officially the manager of the local college,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,1,articulate,Morphosyntactic
62,his translations from latin are still articulate examples of a good understanding of the language,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,6,articulate,Morphosyntactic
63,he's incredibly well educated and very articulate,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,6,articulate,Morphosyntactic
64,darl is the most articulate character in the book he narrates nineteen of the fifty nine chapters,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,4,articulate,Morphosyntactic
65,rather pinhead was depicted as quiet yet articulate and intelligent drawing influence from classical cinematic depictions of count dracula,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,7,articulate,Morphosyntactic
66,the district has a stimulating and challenging atmosphere with a capable articulate and professional staff,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,11,articulate,Morphosyntactic
67,his finished drawing and paintings are highly articulate and precise in the way he renders forms,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,7,articulate,Morphosyntactic
68,han zhao rulers were all extremely intelligent and articulate but some lacked self control and demonstrated excessive cruelty on the battlefield,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,8,articulate,Morphosyntactic
69,an articulate speaker hansen's message reached audiences throughout the united states and around the world,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,1,articulate,Morphosyntactic
70,he is known for his very clear accessible voice enthusiastic delivery and articulate use of the english language,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,12,articulate,Morphosyntactic
71,the human figure appears flexible and articulate,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,6,articulate,Morphosyntactic
72,suddarth was articulate in arabic french and spanish,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,2,articulate,Morphosyntactic
73,as a child he stammered but possessed early on a high degree of articulate intelligence,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,13,articulate,Morphosyntactic
74,articulate brachiopods are those with hard articulated shells hence the term with a simple set of opening and closing muscles,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])",0 aa - 1 t i - 0 k y uw - 0 l ei t ,0,articulate,Morphosyntactic
75,he is perfectly articulate in both french and english,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,3,articulate,Morphosyntactic
76,frank keating wrote of his articulate leisurely confiding countryman's burr,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,5,articulate,Morphosyntactic
77,the literate and articulate response of those inhabitants who wished to remain is well documented,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,3,articulate,Morphosyntactic
78,meetings were first held in bolton and later manchester where the articulate preacher jane wardley urged her followers to repent,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,11,articulate,Morphosyntactic
79,bostic was always well dressed and articulate during interviews,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,6,articulate,Morphosyntactic
80,an articulate politician upendra enjoyed cordial relations with many senior political leaders cutting across party lines at the national level,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,1,articulate,Morphosyntactic
82,unlike the comics he is an articulate speaker,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,6,articulate,Morphosyntactic
83,athyris is the type genus for the athyrididae which belongs to the articulate order athyridida,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,12,articulate,Morphosyntactic
84,the same ten digits are used to record all articulate sounds uttered by homo sapiens,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,9,articulate,Morphosyntactic
85,the mausoleum of colon published in the diary the future in seville eighteen ninety eight it journalistic articulate,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,17,articulate,Morphosyntactic
86,the youthful rossetti is described as self possessed articulate passionate and charismatic but also ardent poetic and feckless,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,8,articulate,Morphosyntactic
87,he was a distinguished naval officer a brilliant engineer an industrial giant and articulate national spokesman,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,13,articulate,Morphosyntactic
88,while highly articulate both men challenge the other's story almost as if attempting to expose lies and half truths,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,2,articulate,Morphosyntactic
89,meristella is placed in the family meristellidae of the articulate brachiopod order athyridida,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,9,articulate,Morphosyntactic
90,ed japhet is sixteen years old and he is a bright articulate boy,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,11,articulate,Morphosyntactic
91,if both wheels compress together their camber and toe will not change,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,3,compress,Lexical
92,they compress gas by utilizing a piston pushed by a crank shaft,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,1,compress,Lexical
93,the gravity compress the air in the pneumatic cylinder,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,2,compress,Lexical
94,the genus name synthliboramphus is from ancient greek sunthlibo to compress and rhamphos bill and antiquus is latin for ancient,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,10,compress,Lexical
95,in the acoustic wave parcels of gas adiabatically compress and expand,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,8,compress,Lexical
96,the two plates compress the grapes to cut off the rachis branches and extract the bunch of grapes,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,3,compress,Lexical
97,the first warez group to bring winplay three to attention of a wider audience was compress da audio,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,15,compress,Lexical
98,satellite relay data logger srdl tags compress data so more information can be transmitted through the argos satellite,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,6,compress,Lexical
99,hans schinz was the first scientist to document the process by which the bushmen extract and use the poison,"('nn', 'e k - s t r a k t', [1, 0])", 0 i k - 1 s t r a k t ,14,extract,Morphosyntactic
101,shumway conducted the first adult heart transplant in the us in nineteen sixty eight,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,6,transplant,Morphosyntactic
102,although the bass and tingey were from different classes of destroyers the transplant was a success,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 3 l aa n t ,12,transplant,Morphosyntactic
103,as their time on the destiny lengthens tj begins performing increasingly complicated medical procedures including a kidney transplant,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,17,transplant,Morphosyntactic
104,woodruff principally studied transplant rejection and immunosuppression,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,3,transplant,Morphosyntactic
105,the transplant was successful but david wanted ten million dollars before he agreed to the transplant,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,1,transplant,Morphosyntactic
106,in renal transplant recipients such cells may be found in up to forty percent of cases,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,2,transplant,Morphosyntactic
107,channel seven televised the first kidney transplant in the mid nineteen sixties,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,6,transplant,Morphosyntactic
108,on earth he can easily get a transplant to replace his missing arm,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,7,transplant,Morphosyntactic
109,the process of somatic cell nuclear transplant involves two different cells,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s - 0 p l @ n t ,6,transplant,Morphosyntactic
110,out of those millions in the world sixteen thousand five hundred in the united states needed a kidney transplant in two thousand eight,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,18,transplant,Morphosyntactic
111,he was part of the team that performed the first successful kidney transplant,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,12,transplant,Morphosyntactic
112,instead their solution to the problem was to keep transplant prices as high as the market would allow,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,9,transplant,Morphosyntactic
113,the virus remained undetectable over three years after the first transplant,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,10,transplant,Morphosyntactic
114,in case of life threatening diseases bone marrow transplant may be attempted,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,8,transplant,Morphosyntactic
115,medical advances included the first human hand transplant in the united states and the first self contained artificial heart transplant,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 3 l aa n t ,7,transplant,Morphosyntactic
116,it is the first hospital in gujarat to have completed a heart transplant under the leadership of doctor dhiren shah,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,12,transplant,Morphosyntactic
117,over the past twenty one years dr farjo has performed over six thousand five hundred transplant procedures and given over twenty five thousand consultations,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,15,transplant,Morphosyntactic
118,he began studies of allergies in nineteen forty eight and discovered the ir immune response genes that govern transplant rejection nineteen sixties,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,18,transplant,Morphosyntactic
119,terasaki established ucla's hla laboratory and also established the ucla kidney transplant registry the largest in the world,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,11,transplant,Morphosyntactic
120,he performed the world's first fallopian tubal transplant in nineteen seventy nine but this technology was then superseded by in vitro fertilisation,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,7,transplant,Morphosyntactic
121,baff has been found in renal transplant biopsies with acute rejection and correlate with appearance c four d,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 3 l aa n t ,6,transplant,Morphosyntactic
122,further more the professional organization romtransplant plays a key role scientific and organizational in the development of romanian transplant,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,18,transplant,Morphosyntactic
123,robert and kitty renew their vows before her bone marrow transplant,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,10,transplant,Morphosyntactic
124,slaughter's last novel transplant was published in nineteen eighty seven,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,3,transplant,Morphosyntactic
125,noel's younger brother orlandus is seeking a heart transplant,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,8,transplant,Morphosyntactic
126,the organ transplant centre is the only centre in the region performing invasive donor hepatectomy,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,2,transplant,Morphosyntactic
127,lizzie finally went into remission when she underwent a successful bone marrow transplant thanks to her new baby brother james,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 3 l aa n t ,12,transplant,Morphosyntactic
128,samwell underwent a heart transplant in the nineteen nineties and died in sacramento california on the thirteenth of march two thousand three aged sixty six,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,4,transplant,Morphosyntactic
129,the nashville transplant weaves his cult like influence over all who require a daily dose of eccentric pop,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,2,transplant,Morphosyntactic
130,days after his operation he was in good spirits and had had no serious complications from the transplant,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,17,transplant,Morphosyntactic
131,he also implanted a plastic esophagus into a person and performed a heart transplant for a dog,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,13,transplant,Morphosyntactic
132,many famous medical men attended including kidney transplant pioneer ralph shackman and pioneering nutritionist john yudkin,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,7,transplant,Morphosyntactic
133,corneal transplant may be considered for patients presenting with severely impaired vision caused by cholesterol corneal opacities,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,1,transplant,Morphosyntactic
134,kocher reversed these symptoms by implanting thyroid tissue to these people and thus performed the first organ transplant,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,17,transplant,Morphosyntactic
135,eyelash and eyebrow transplant surgeries may be help to reconstruct or thicken lashes or eyebrow hair,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,3,transplant,Morphosyntactic
136,extensive efforts have been made to identify treatment regimes to reduce pra in sensitized transplant candidates,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,14,transplant,Morphosyntactic
137,shirley was told that the transplant would cost ten thousand dollars and that did not include the medicine after the surgery,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s - 0 p l @ n t ,5,transplant,Morphosyntactic
138,mfch also has one of the largest pediatric corneal transplant programs in the nation,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s - 0 p l @ n t ,9,transplant,Morphosyntactic
139,on christmas in two thousand nine ray received a stem cell transplant to treat her rare cancer,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,11,transplant,Morphosyntactic
140,two more doses of this proceeded whilst searches began to find jarvis a donor for an allogeneic bone marrow transplant,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,19,transplant,Morphosyntactic
141,the transplant is called an allograft allogeneic transplant or homograft,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s - 0 p l @ n t ,1,transplant,Morphosyntactic
142,to meet the cost of the eye transplant kutty offers his kidney to a pune based rich man,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s - 0 p l @ n t ,7,transplant,Morphosyntactic
143,corneal transplant surgery may be difficult due to the peripheral thinning of the cornea even with large and off center grafts,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n s p - 0 l @ n t ,1,transplant,Morphosyntactic
144,tacrolimus is normally prescribed as part of a post transplant cocktail including steroids mycophenolate and il two receptor inhibitors such as basiliximab,"('nn', 't r a n s - p l aa n t', [1, 0])", 1 t r a n z - 0 p l @ n t ,9,transplant,Morphosyntactic
